id,time,action,Ingress/DC,SFC,n_VNFs,demand,TTL,remain,util,power,P_per_sfc,active_server,failDetail
1,7,create,9,1,4,100,198,198,0.0,0,0.0,0,-
2,7,deploy,2,1,4,100,198,198,0.4,316.4,316.4,1,-
3,8,create,5,2,7,173,2,2,0.4,316.4,316.4,1,-
4,8,deploy,2,2,7,173,2,2,1.1,962.5,481.2,3,-
5,10,remove,2,2,7,173,2,0,0.4,316.4,316.4,1,-
6,11,create,5,3,6,134,78,78,0.4,316.4,316.4,1,-
7,11,deploy,2,3,6,134,78,78,0.9,919.1,459.6,3,-
8,38,create,9,4,9,223,61,61,0.9,919.1,459.6,3,-
9,38,deploy,2,4,9,223,61,61,1.8,1577.6,525.9,5,-
10,46,create,5,5,9,218,58,58,1.8,1577.6,525.9,5,-
11,46,deploy,2,5,9,218,58,58,2.7,2478.9,619.7,8,-
12,57,create,5,6,9,176,122,122,2.7,2478.9,619.7,8,-
13,57,deploy,2,6,9,176,122,122,3.4,3085.1,617.0,10,-
14,61,create,7,7,8,151,390,390,3.4,3085.1,617.0,10,-
15,61,deploy,2,7,8,151,390,390,4.0,3750.1,625.0,12,-
16,68,create,7,8,10,245,194,194,4.0,3750.1,625.0,12,-
17,68,deploy,2,8,10,245,194,194,5.0,4433.1,633.3,14,-
18,69,create,7,9,10,223,325,325,5.0,4433.1,633.3,14,-
19,69,deploy,2,9,10,223,325,325,5.9,5340.2,667.5,17,-
20,75,create,10,10,5,115,440,440,5.9,5340.2,667.5,17,-
21,75,drop,-,10,5,115,440,440,5.9,5340.2,667.5,17,-
22,77,create,5,11,9,205,168,168,5.9,5340.2,667.5,17,-
23,77,drop,-,11,9,205,168,168,5.9,5340.2,667.5,17,-
24,82,create,10,12,10,231,129,129,5.9,5340.2,667.5,17,-
25,82,drop,-,12,10,231,129,129,5.9,5340.2,667.5,17,-
26,88,create,9,13,7,134,74,74,5.9,5340.2,667.5,17,-
27,88,create,7,14,7,160,604,604,5.9,5340.2,667.5,17,-
28,88,drop,-,13,7,134,74,74,5.9,5340.2,667.5,17,-
29,88,drop,-,14,7,160,604,604,5.9,5340.2,667.5,17,-
30,89,remove,2,3,6,134,78,0,5.3,4985.9,712.3,16,-
31,92,create,7,15,8,180,46,46,5.3,4985.9,712.3,16,-
32,92,deploy,2,15,8,180,46,46,6.1,5391.4,673.9,17,-
33,95,create,5,16,5,114,111,111,6.1,5391.4,673.9,17,-
34,95,drop,-,16,5,114,111,111,6.1,5391.4,673.9,17,-
35,96,create,9,17,7,151,39,39,6.1,5391.4,673.9,17,-
36,96,drop,-,17,7,151,39,39,6.1,5391.4,673.9,17,-
37,99,remove,2,4,9,223,61,0,5.2,4938.1,705.4,16,-
38,102,create,5,18,5,132,83,83,5.2,4938.1,705.4,16,-
39,102,create,9,19,9,191,19,19,5.2,4938.1,705.4,16,-
40,102,deploy,2,18,5,132,83,83,5.7,5085.0,635.6,16,-
41,102,drop,-,19,9,191,19,19,5.7,5085.0,635.6,16,-
42,104,remove,2,5,9,218,58,0,4.8,4432.1,633.2,14,-
43,109,create,7,20,8,180,82,82,4.8,4432.1,633.2,14,-
